id	ten	tac_gia	license	dinh_dang	cach_lay
275406	cigarette-card-catbird	?	CC0	svg,png	curl -O https://openclipart.org/download/275406/cigarette-card-catbird.svg
275405	cigarette-card-albatross	?	CC0	svg,png	curl -O https://openclipart.org/download/275405/cigarette-card-albatross.svg
275404	students-for-a-free-tibet	?	CC0	svg,png	curl -O https://openclipart.org/download/275404/students-for-a-free-tibet.svg
275403	cigarette-card-kestrel	?	CC0	svg,png	curl -O https://openclipart.org/download/275403/cigarette-card-kestrel.svg
275402	cigarette-card-crossbill	?	CC0	svg,png	curl -O https://openclipart.org/download/275402/cigarette-card-crossbill.svg
275478	cigarette-card-robin	?	CC0	svg,png	curl -O https://openclipart.org/download/275478/cigarette-card-robin.svg
275477	butterfly	?	CC0	svg,png	curl -O https://openclipart.org/download/275477/butterfly.svg
275476	border-56-a4-size	?	CC0	svg,png	curl -O https://openclipart.org/download/275476/border-56-a4-size.svg
275475	border-56-us-size	?	CC0	svg,png	curl -O https://openclipart.org/download/275475/border-56-us-size.svg
275473	fire-diamond	?	CC0	svg,png	curl -O https://openclipart.org/download/275473/fire-diamond.svg
275469	i-love-chess-remix-amo-el-ajedrez	?	CC0	svg,png	curl -O https://openclipart.org/download/275469/i-love-chess-remix-amo-el-ajedrez.svg
275468	chessboard-in-semilateral-perspective-tablero-en-perspectiva-semilateral	?	CC0	svg,png	curl -O https://openclipart.org/download/275468/chessboard-in-semilateral-perspective-tablero-en-perspectiva-semilateral.svg
275467	chess-board-in-frontal-perspective-tablero-en-perspectiva-frontal	?	CC0	svg,png	curl -O https://openclipart.org/download/275467/chess-board-in-frontal-perspective-tablero-en-perspectiva-frontal.svg
275466	chessboard-in-perspective-3d-tablero-de-ajedrez-en-perspectiva-3d	?	CC0	svg,png	curl -O https://openclipart.org/download/275466/chessboard-in-perspective-3d-tablero-de-ajedrez-en-perspectiva-3d.svg
275465	happy-retro-man	?	CC0	svg,png	curl -O https://openclipart.org/download/275465/happy-retro-man.svg
275464	sent-mail	?	CC0	svg,png	curl -O https://openclipart.org/download/275464/sent-mail.svg
275463	sent-mail	?	CC0	svg,png	curl -O https://openclipart.org/download/275463/sent-mail.svg
275462	female-vampire	?	CC0	svg,png	curl -O https://openclipart.org/download/275462/female-vampire.svg
275460	flag-od-fiji	?	CC0	svg,png	curl -O https://openclipart.org/download/275460/flag-od-fiji.svg
275459	flag-of-united-arab-emirates	?	CC0	svg,png	curl -O https://openclipart.org/download/275459/flag-of-united-arab-emirates.svg
275458	flag-of-papua-new-guinea	?	CC0	svg,png	curl -O https://openclipart.org/download/275458/flag-of-papua-new-guinea.svg
275457	flag-of-dominica	?	CC0	svg,png	curl -O https://openclipart.org/download/275457/flag-of-dominica.svg
275456	flag-of-spain	?	CC0	svg,png	curl -O https://openclipart.org/download/275456/flag-of-spain.svg
275455	flag-of-zimbabwe	?	CC0	svg,png	curl -O https://openclipart.org/download/275455/flag-of-zimbabwe.svg
275454	flaf-of-tajikistan	?	CC0	svg,png	curl -O https://openclipart.org/download/275454/flaf-of-tajikistan.svg
275452	flag-of-east-timor	?	CC0	svg,png	curl -O https://openclipart.org/download/275452/flag-of-east-timor.svg
275451	flag-of-sebia	?	CC0	svg,png	curl -O https://openclipart.org/download/275451/flag-of-sebia.svg
275450	south-sudan-flag	?	CC0	svg,png	curl -O https://openclipart.org/download/275450/south-sudan-flag.svg
275449	run-in-circles	?	CC0	svg,png	curl -O https://openclipart.org/download/275449/run-in-circles.svg
275448	freetibet-sticker	?	CC0	svg,png	curl -O https://openclipart.org/download/275448/freetibet-sticker.svg
275442	new-superduper-simply-terrific	?	CC0	svg,png	curl -O https://openclipart.org/download/275442/new-superduper-simply-terrific.svg
275440	china-separatism	?	CC0	svg,png	curl -O https://openclipart.org/download/275440/china-separatism.svg
275439	south-mongolia-flag	?	CC0	svg,png	curl -O https://openclipart.org/download/275439/south-mongolia-flag.svg
275438	eye-3-annotated	?	CC0	svg,png	curl -O https://openclipart.org/download/275438/eye-3-annotated.svg
275437	eye-3	?	CC0	svg,png	curl -O https://openclipart.org/download/275437/eye-3.svg
275436	retriever	?	CC0	svg,png	curl -O https://openclipart.org/download/275436/retriever.svg
275435	retriever-2	?	CC0	svg,png	curl -O https://openclipart.org/download/275435/retriever-2.svg
275401	esd-precaution-sign	?	CC0	svg,png	curl -O https://openclipart.org/download/275401/esd-precaution-sign.svg
275400	tux-in-pear	?	CC0	svg,png	curl -O https://openclipart.org/download/275400/tux-in-pear.svg
275394	i-love-chess-amo-el-ajedrez	?	CC0	svg,png	curl -O https://openclipart.org/download/275394/i-love-chess-amo-el-ajedrez.svg
275392	black-cat	?	CC0	svg,png	curl -O https://openclipart.org/download/275392/black-cat.svg
275390	woman-with-headphoned	?	CC0	svg,png	curl -O https://openclipart.org/download/275390/woman-with-headphoned.svg
275387	cigarette-card-yellowbreasted-chat	?	CC0	svg,png	curl -O https://openclipart.org/download/275387/cigarette-card-yellowbreasted-chat.svg
275386	cigarette-card-mocking-bird	?	CC0	svg,png	curl -O https://openclipart.org/download/275386/cigarette-card-mocking-bird.svg
275385	cigarette-card-hummingbird	?	CC0	svg,png	curl -O https://openclipart.org/download/275385/cigarette-card-hummingbird.svg
275384	cigarette-card-goldfinch	?	CC0	svg,png	curl -O https://openclipart.org/download/275384/cigarette-card-goldfinch.svg
275383	standard-chess-board-green-tablero-de-ajedrez-standard-verde	?	CC0	svg,png	curl -O https://openclipart.org/download/275383/standard-chess-board-green-tablero-de-ajedrez-standard-verde.svg
275382	standard-chess-board-pink-tablero-de-ajedrez-standard-rosado	?	CC0	svg,png	curl -O https://openclipart.org/download/275382/standard-chess-board-pink-tablero-de-ajedrez-standard-rosado.svg
275381	standard-chess-board-red-tablero-de-ajedrez-standard-rojo	?	CC0	svg,png	curl -O https://openclipart.org/download/275381/standard-chess-board-red-tablero-de-ajedrez-standard-rojo.svg
275380	standard-chess-board-blue-tablero-de-ajedrez-standard-azul	?	CC0	svg,png	curl -O https://openclipart.org/download/275380/standard-chess-board-blue-tablero-de-ajedrez-standard-azul.svg
275379	usa-map-flag	?	CC0	svg,png	curl -O https://openclipart.org/download/275379/usa-map-flag.svg
275378	photo-camera-camara-de-fotos	?	CC0	svg,png	curl -O https://openclipart.org/download/275378/photo-camera-camara-de-fotos.svg
275373	touchscreenmobilephone	?	CC0	svg,png	curl -O https://openclipart.org/download/275373/touchscreenmobilephone.svg
275370	adrian-helmet	?	CC0	svg,png	curl -O https://openclipart.org/download/275370/adrian-helmet.svg
275369	cigarette-card-english-tourist	?	CC0	svg,png	curl -O https://openclipart.org/download/275369/cigarette-card-english-tourist.svg
275368	cigarette-card-german-student	?	CC0	svg,png	curl -O https://openclipart.org/download/275368/cigarette-card-german-student.svg
275367	cigarette-card-signor-macaroni	?	CC0	svg,png	curl -O https://openclipart.org/download/275367/cigarette-card-signor-macaroni.svg
275366	world-map	?	CC0	svg,png	curl -O https://openclipart.org/download/275366/world-map.svg
275365	knallfrosch	?	CC0	svg,png	curl -O https://openclipart.org/download/275365/knallfrosch.svg
275364	lit-fuse	?	CC0	svg,png	curl -O https://openclipart.org/download/275364/lit-fuse.svg
275362	cartoon-frame-2	?	CC0	svg,png	curl -O https://openclipart.org/download/275362/cartoon-frame-2.svg
275361	cartoon-frame	?	CC0	svg,png	curl -O https://openclipart.org/download/275361/cartoon-frame.svg
275360	Meeting	?	CC0	svg,png	curl -O https://openclipart.org/download/275360/Meeting.svg
275359	cigarette-card-english-horseguards	?	CC0	svg,png	curl -O https://openclipart.org/download/275359/cigarette-card-english-horseguards.svg
275357	cigarette-card-promenade	?	CC0	svg,png	curl -O https://openclipart.org/download/275357/cigarette-card-promenade.svg
275356	cigarette-card-amsterdam-banker	?	CC0	svg,png	curl -O https://openclipart.org/download/275356/cigarette-card-amsterdam-banker.svg
275355	cigarette-card-german-army	?	CC0	svg,png	curl -O https://openclipart.org/download/275355/cigarette-card-german-army.svg
275348	office	?	CC0	svg,png	curl -O https://openclipart.org/download/275348/office.svg
275345	cigarette-card-studio	?	CC0	svg,png	curl -O https://openclipart.org/download/275345/cigarette-card-studio.svg
275344	cigarette-card-fifth-avenue	?	CC0	svg,png	curl -O https://openclipart.org/download/275344/cigarette-card-fifth-avenue.svg
275343	cigarette-card-hoffman-house	?	CC0	svg,png	curl -O https://openclipart.org/download/275343/cigarette-card-hoffman-house.svg
275342	charlie-chaplin	?	CC0	svg,png	curl -O https://openclipart.org/download/275342/charlie-chaplin.svg
275341	classic-statue-of-liberty	?	CC0	svg,png	curl -O https://openclipart.org/download/275341/classic-statue-of-liberty.svg
275340	cigarette-card-rowing-club	?	CC0	svg,png	curl -O https://openclipart.org/download/275340/cigarette-card-rowing-club.svg
275339	cigarette-card-fox-hunting	?	CC0	svg,png	curl -O https://openclipart.org/download/275339/cigarette-card-fox-hunting.svg
275338	horse-race-1911	?	CC0	svg,png	curl -O https://openclipart.org/download/275338/horse-race-1911.svg
275337	cigarette-card-long-branch	?	CC0	svg,png	curl -O https://openclipart.org/download/275337/cigarette-card-long-branch.svg
275336	alessandtro-volta	?	CC0	svg,png	curl -O https://openclipart.org/download/275336/alessandtro-volta.svg
275335	farmer-and-baker	?	CC0	svg,png	curl -O https://openclipart.org/download/275335/farmer-and-baker.svg
275334	cigarette-card-french-country	?	CC0	svg,png	curl -O https://openclipart.org/download/275334/cigarette-card-french-country.svg
275333	cigarette-card-society-actor	?	CC0	svg,png	curl -O https://openclipart.org/download/275333/cigarette-card-society-actor.svg
275332	leaf-drip	?	CC0	svg,png	curl -O https://openclipart.org/download/275332/leaf-drip.svg
275331	cigarette-card-seaside	?	CC0	svg,png	curl -O https://openclipart.org/download/275331/cigarette-card-seaside.svg
275330	kids-on-stilts	?	CC0	svg,png	curl -O https://openclipart.org/download/275330/kids-on-stilts.svg
275329	cigarette-card-british-diplomat	?	CC0	svg,png	curl -O https://openclipart.org/download/275329/cigarette-card-british-diplomat.svg
275328	cigarette-card-yachting	?	CC0	svg,png	curl -O https://openclipart.org/download/275328/cigarette-card-yachting.svg
275327	pulp-fiction	?	CC0	svg,png	curl -O https://openclipart.org/download/275327/pulp-fiction.svg
275326	mermaid-lightbulb-frame	?	CC0	svg,png	curl -O https://openclipart.org/download/275326/mermaid-lightbulb-frame.svg
275325	earth-astronaut-and-rocket	?	CC0	svg,png	curl -O https://openclipart.org/download/275325/earth-astronaut-and-rocket.svg
275324	helen-keller	?	CC0	svg,png	curl -O https://openclipart.org/download/275324/helen-keller.svg
275323	lady-and-microscope	?	CC0	svg,png	curl -O https://openclipart.org/download/275323/lady-and-microscope.svg
275322	inside-lady	?	CC0	svg,png	curl -O https://openclipart.org/download/275322/inside-lady.svg
275321	digital-chess-clock-reloj-de-ajedrez-digital	?	CC0	svg,png	curl -O https://openclipart.org/download/275321/digital-chess-clock-reloj-de-ajedrez-digital.svg
275319	white-silhouette-staunton-chess-piece-pawn-peon	?	CC0	svg,png	curl -O https://openclipart.org/download/275319/white-silhouette-staunton-chess-piece-pawn-peon.svg
275318	silhouette-staunton-chess-piece-pawn-peon	?	CC0	svg,png	curl -O https://openclipart.org/download/275318/silhouette-staunton-chess-piece-pawn-peon.svg
275317	white-silhouette-staunton-chess-piece-knight-caballo	?	CC0	svg,png	curl -O https://openclipart.org/download/275317/white-silhouette-staunton-chess-piece-knight-caballo.svg
275316	silhouette-staunton-chess-piece-knight-caballo	?	CC0	svg,png	curl -O https://openclipart.org/download/275316/silhouette-staunton-chess-piece-knight-caballo.svg
275315	white-silhouette-staunton-chess-piece-bishop-alfil	?	CC0	svg,png	curl -O https://openclipart.org/download/275315/white-silhouette-staunton-chess-piece-bishop-alfil.svg
275314	silhouette-staunton-chess-piece-bishop-alfil	?	CC0	svg,png	curl -O https://openclipart.org/download/275314/silhouette-staunton-chess-piece-bishop-alfil.svg
275313	white-silhouette-staunton-chess-piece-rook-torre	?	CC0	svg,png	curl -O https://openclipart.org/download/275313/white-silhouette-staunton-chess-piece-rook-torre.svg
275312	silhouette-staunton-chess-piece-rook-torre	?	CC0	svg,png	curl -O https://openclipart.org/download/275312/silhouette-staunton-chess-piece-rook-torre.svg
275277	cigarette-card-danish	?	CC0	svg,png	curl -O https://openclipart.org/download/275277/cigarette-card-danish.svg
275276	cigarette-card-torero	?	CC0	svg,png	curl -O https://openclipart.org/download/275276/cigarette-card-torero.svg
275275	cigarette-card-planter	?	CC0	svg,png	curl -O https://openclipart.org/download/275275/cigarette-card-planter.svg
275274	cigarette-card-tennis	?	CC0	svg,png	curl -O https://openclipart.org/download/275274/cigarette-card-tennis.svg
275273	cigarette-card-stock	?	CC0	svg,png	curl -O https://openclipart.org/download/275273/cigarette-card-stock.svg
275272	cigarette-card-tyrol	?	CC0	svg,png	curl -O https://openclipart.org/download/275272/cigarette-card-tyrol.svg
275271	cigarette-card-toboggan	?	CC0	svg,png	curl -O https://openclipart.org/download/275271/cigarette-card-toboggan.svg
275270	cigarette-card-turkish	?	CC0	svg,png	curl -O https://openclipart.org/download/275270/cigarette-card-turkish.svg
275269	cigarette-card-skater	?	CC0	svg,png	curl -O https://openclipart.org/download/275269/cigarette-card-skater.svg
275268	corrosive-substances-sustancia-corrosiva	?	CC0	svg,png	curl -O https://openclipart.org/download/275268/corrosive-substances-sustancia-corrosiva.svg
275263	oxidant-substances-comburente-agente-oxidante	?	CC0	svg,png	curl -O https://openclipart.org/download/275263/oxidant-substances-comburente-agente-oxidante.svg
275261	flammable-substances-inflamable	?	CC0	svg,png	curl -O https://openclipart.org/download/275261/flammable-substances-inflamable.svg
275260	mikola-vehes	?	CC0	svg,png	curl -O https://openclipart.org/download/275260/mikola-vehes.svg
275259	chess-piece-symbol-black-pawn-peon-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275259/chess-piece-symbol-black-pawn-peon-negro.svg
275258	chess-piece-symbol-white-pawn-peon-blanco	?	CC0	svg,png	curl -O https://openclipart.org/download/275258/chess-piece-symbol-white-pawn-peon-blanco.svg
275257	chess-piece-symbol-black-bishop-alfil-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275257/chess-piece-symbol-black-bishop-alfil-negro.svg
275256	chess-piece-symbol-white-bishop-alfil-blanco	?	CC0	svg,png	curl -O https://openclipart.org/download/275256/chess-piece-symbol-white-bishop-alfil-blanco.svg
275255	chess-piece-symbol-black-knight-caballo-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275255/chess-piece-symbol-black-knight-caballo-negro.svg
275254	chess-piece-symbol-white-knight-caballo-blanco	?	CC0	svg,png	curl -O https://openclipart.org/download/275254/chess-piece-symbol-white-knight-caballo-blanco.svg
275253	chess-piece-symbol-black-rook-torre-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275253/chess-piece-symbol-black-rook-torre-negra.svg
275252	chess-piece-symbol-white-rook-torre-blanca	?	CC0	svg,png	curl -O https://openclipart.org/download/275252/chess-piece-symbol-white-rook-torre-blanca.svg
275251	chess-piece-symbol-black-queen-dama-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275251/chess-piece-symbol-black-queen-dama-negra.svg
275250	chess-piece-symbol-white-queen-dama-blanca	?	CC0	svg,png	curl -O https://openclipart.org/download/275250/chess-piece-symbol-white-queen-dama-blanca.svg
275249	chess-piece-symbol-black-king-rey-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275249/chess-piece-symbol-black-king-rey-negro.svg
275248	chess-piece-symbol-white-king-rey-blanco	?	CC0	svg,png	curl -O https://openclipart.org/download/275248/chess-piece-symbol-white-king-rey-blanco.svg
275247	blood-drop	?	CC0	svg,png	curl -O https://openclipart.org/download/275247/blood-drop.svg
275246	resource-educational-chess-column-h-recurso-ajedrez-educativo-columna-h	?	CC0	svg,png	curl -O https://openclipart.org/download/275246/resource-educational-chess-column-h-recurso-ajedrez-educativo-columna-h.svg
275245	resource-educational-chess-column-g-recurso-ajedrez-educativo-columna-g	?	CC0	svg,png	curl -O https://openclipart.org/download/275245/resource-educational-chess-column-g-recurso-ajedrez-educativo-columna-g.svg
275244	resource-educational-chess-column-f-recurso-ajedrez-educativo-columna-f	?	CC0	svg,png	curl -O https://openclipart.org/download/275244/resource-educational-chess-column-f-recurso-ajedrez-educativo-columna-f.svg
275243	resource-educational-chess-column-e-recurso-ajedrez-educativo-columna-e	?	CC0	svg,png	curl -O https://openclipart.org/download/275243/resource-educational-chess-column-e-recurso-ajedrez-educativo-columna-e.svg
275242	resource-educational-chess-column-d-recurso-ajedrez-educativo-columna-d	?	CC0	svg,png	curl -O https://openclipart.org/download/275242/resource-educational-chess-column-d-recurso-ajedrez-educativo-columna-d.svg
275241	resource-educational-chess-column-c-recurso-ajedrez-educativo-columna-c	?	CC0	svg,png	curl -O https://openclipart.org/download/275241/resource-educational-chess-column-c-recurso-ajedrez-educativo-columna-c.svg
275310	white-silhouette-staunton-chess-piece-queen-dama	?	CC0	svg,png	curl -O https://openclipart.org/download/275310/white-silhouette-staunton-chess-piece-queen-dama.svg
275309	silhouette-staunton-chess-piece-queen-dama	?	CC0	svg,png	curl -O https://openclipart.org/download/275309/silhouette-staunton-chess-piece-queen-dama.svg
275308	white-silhouette-staunton-chess-piece-king-rey	?	CC0	svg,png	curl -O https://openclipart.org/download/275308/white-silhouette-staunton-chess-piece-king-rey.svg
275307	silhouette-staunton-chess-piece-king-rey	?	CC0	svg,png	curl -O https://openclipart.org/download/275307/silhouette-staunton-chess-piece-king-rey.svg
275306	ban-nogays	?	CC0	svg,png	curl -O https://openclipart.org/download/275306/ban-nogays.svg
275304	baby-head	?	CC0	svg,png	curl -O https://openclipart.org/download/275304/baby-head.svg
275303	test-tube-%7C-reagenzglas	?	CC0	svg,png	curl -O https://openclipart.org/download/275303/test-tube-%7C-reagenzglas.svg
275302	gas-under-pressure-gas-a-presion	?	CC0	svg,png	curl -O https://openclipart.org/download/275302/gas-under-pressure-gas-a-presion.svg
275301	conmaninchief	?	CC0	svg,png	curl -O https://openclipart.org/download/275301/conmaninchief.svg
275300	chess-piece-silhouette-red-pawn-peon-rojo	?	CC0	svg,png	curl -O https://openclipart.org/download/275300/chess-piece-silhouette-red-pawn-peon-rojo.svg
275299	chess-piece-silhouette-black-pawn-peon-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275299/chess-piece-silhouette-black-pawn-peon-negro.svg
275298	chess-piece-silhouette-red-knight-caballo-rojo	?	CC0	svg,png	curl -O https://openclipart.org/download/275298/chess-piece-silhouette-red-knight-caballo-rojo.svg
275297	chess-piece-silhouette-black-knight-caballo-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275297/chess-piece-silhouette-black-knight-caballo-negro.svg
275296	chess-piece-silhouette-red-bishop-alfil-rojo	?	CC0	svg,png	curl -O https://openclipart.org/download/275296/chess-piece-silhouette-red-bishop-alfil-rojo.svg
275295	chess-piece-silhouette-black-bishop-alfil-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275295/chess-piece-silhouette-black-bishop-alfil-negro.svg
275294	chess-piece-silhouette-red-rook-torre-roja	?	CC0	svg,png	curl -O https://openclipart.org/download/275294/chess-piece-silhouette-red-rook-torre-roja.svg
275293	chess-piece-silhouette-black-rook-torre-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275293/chess-piece-silhouette-black-rook-torre-negra.svg
275292	chess-piece-silhouette-red-queen-dama-roja	?	CC0	svg,png	curl -O https://openclipart.org/download/275292/chess-piece-silhouette-red-queen-dama-roja.svg
275291	chess-piece-silhouette-black-queen-dama-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275291/chess-piece-silhouette-black-queen-dama-negra.svg
275290	chess-piece-silhouette-red-king-rey-rojo	?	CC0	svg,png	curl -O https://openclipart.org/download/275290/chess-piece-silhouette-red-king-rey-rojo.svg
275289	chess-piece-silhouette-black-king-rey-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275289/chess-piece-silhouette-black-king-rey-negro.svg
275288	mars-man	?	CC0	svg,png	curl -O https://openclipart.org/download/275288/mars-man.svg
275287	the-chick	?	CC0	svg,png	curl -O https://openclipart.org/download/275287/the-chick.svg
275286	chess-starting-position-ajedrez-posicion-inicial-con-piezas	?	CC0	svg,png	curl -O https://openclipart.org/download/275286/chess-starting-position-ajedrez-posicion-inicial-con-piezas.svg
275285	computermonitor	?	CC0	svg,png	curl -O https://openclipart.org/download/275285/computermonitor.svg
275284	vegetable-bowl	?	CC0	svg,png	curl -O https://openclipart.org/download/275284/vegetable-bowl.svg
275283	white-flower-pot	?	CC0	svg,png	curl -O https://openclipart.org/download/275283/white-flower-pot.svg
275282	purple-flower-pot	?	CC0	svg,png	curl -O https://openclipart.org/download/275282/purple-flower-pot.svg
275281	cigarette-card-fishing	?	CC0	svg,png	curl -O https://openclipart.org/download/275281/cigarette-card-fishing.svg
275280	cigarette-card-scotch	?	CC0	svg,png	curl -O https://openclipart.org/download/275280/cigarette-card-scotch.svg
275279	cigarette-card-cockney	?	CC0	svg,png	curl -O https://openclipart.org/download/275279/cigarette-card-cockney.svg
275278	cigarette-card-russian	?	CC0	svg,png	curl -O https://openclipart.org/download/275278/cigarette-card-russian.svg
275207	pieza-de-ajedrez-con-nombre-caballo-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275207/pieza-de-ajedrez-con-nombre-caballo-negro.svg
275206	pieza-de-ajedrez-con-nombre-torre-blanca	?	CC0	svg,png	curl -O https://openclipart.org/download/275206/pieza-de-ajedrez-con-nombre-torre-blanca.svg
275205	pieza-de-ajedrez-con-nombre-torre-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275205/pieza-de-ajedrez-con-nombre-torre-negra.svg
275204	pieza-de-ajedrez-con-nombre-dama-blanca	?	CC0	svg,png	curl -O https://openclipart.org/download/275204/pieza-de-ajedrez-con-nombre-dama-blanca.svg
275203	pieza-de-ajedrez-con-nombre-dama-negra	?	CC0	svg,png	curl -O https://openclipart.org/download/275203/pieza-de-ajedrez-con-nombre-dama-negra.svg
275202	pieza-de-ajedrez-con-nombre-rey-blanco	?	CC0	svg,png	curl -O https://openclipart.org/download/275202/pieza-de-ajedrez-con-nombre-rey-blanco.svg
275201	pieza-de-ajedrez-con-nombre-rey-negro	?	CC0	svg,png	curl -O https://openclipart.org/download/275201/pieza-de-ajedrez-con-nombre-rey-negro.svg
275200	man-in-hat	?	CC0	svg,png	curl -O https://openclipart.org/download/275200/man-in-hat.svg
275199	goth-girl	?	CC0	svg,png	curl -O https://openclipart.org/download/275199/goth-girl.svg
275198	metal-pack-2	?	CC0	svg,png	curl -O https://openclipart.org/download/275198/metal-pack-2.svg
275197	metal-pack	?	CC0	svg,png	curl -O https://openclipart.org/download/275197/metal-pack.svg
275196	copper-pack	?	CC0	svg,png	curl -O https://openclipart.org/download/275196/copper-pack.svg
275195	sitting-woman-2	?	CC0	svg,png	curl -O https://openclipart.org/download/275195/sitting-woman-2.svg
275194	no-cellphone-allowed-prohibido-el-uso-de-telefonos-moviles	?	CC0	svg,png	curl -O https://openclipart.org/download/275194/no-cellphone-allowed-prohibido-el-uso-de-telefonos-moviles.svg
275193	nuclear-power-plant	?	CC0	svg,png	curl -O https://openclipart.org/download/275193/nuclear-power-plant.svg
275192	solar-energy	?	CC0	svg,png	curl -O https://openclipart.org/download/275192/solar-energy.svg
275191	geothermal-energy	?	CC0	svg,png	curl -O https://openclipart.org/download/275191/geothermal-energy.svg
275190	wind-power	?	CC0	svg,png	curl -O https://openclipart.org/download/275190/wind-power.svg
275189	oil-pump	?	CC0	svg,png	curl -O https://openclipart.org/download/275189/oil-pump.svg
275188	dont-drink-alcohol-no-tomar-alcohol	?	CC0	svg,png	curl -O https://openclipart.org/download/275188/dont-drink-alcohol-no-tomar-alcohol.svg
275186	cigarette-card-tenor	?	CC0	svg,png	curl -O https://openclipart.org/download/275186/cigarette-card-tenor.svg
275185	mikola-vehes	?	CC0	svg,png	curl -O https://openclipart.org/download/275185/mikola-vehes.svg
275184	cigarette-card-polo	?	CC0	svg,png	curl -O https://openclipart.org/download/275184/cigarette-card-polo.svg
275183	cigarette-card-neapolitan	?	CC0	svg,png	curl -O https://openclipart.org/download/275183/cigarette-card-neapolitan.svg
275182	cigarette-card-roman	?	CC0	svg,png	curl -O https://openclipart.org/download/275182/cigarette-card-roman.svg
275181	cigarette-card-irish	?	CC0	svg,png	curl -O https://openclipart.org/download/275181/cigarette-card-irish.svg
275180	chessboard-glossy-squares-yellow	?	CC0	svg,png	curl -O https://openclipart.org/download/275180/chessboard-glossy-squares-yellow.svg
275179	chessboard-glossy-squares-honey	?	CC0	svg,png	curl -O https://openclipart.org/download/275179/chessboard-glossy-squares-honey.svg
275178	chessboard-glossy-squares-black	?	CC0	svg,png	curl -O https://openclipart.org/download/275178/chessboard-glossy-squares-black.svg
275177	chessboard-glossy-squares-red	?	CC0	svg,png	curl -O https://openclipart.org/download/275177/chessboard-glossy-squares-red.svg
275176	chessboard-glossy-squares-green	?	CC0	svg,png	curl -O https://openclipart.org/download/275176/chessboard-glossy-squares-green.svg
275175	chessboard-glossy-squares-light-green	?	CC0	svg,png	curl -O https://openclipart.org/download/275175/chessboard-glossy-squares-light-green.svg
275240	resource-educational-chess-column-b-recurso-ajedrez-educativo-columna-b	?	CC0	svg,png	curl -O https://openclipart.org/download/275240/resource-educational-chess-column-b-recurso-ajedrez-educativo-columna-b.svg
275239	resource-educational-chess-column-a-recurso-ajedrez-educativo-columna-a	?	CC0	svg,png	curl -O https://openclipart.org/download/275239/resource-educational-chess-column-a-recurso-ajedrez-educativo-columna-a.svg
275238	resource-educational-chess-row-8-recurso-ajedrez-educativo-fila-8	?	CC0	svg,png	curl -O https://openclipart.org/download/275238/resource-educational-chess-row-8-recurso-ajedrez-educativo-fila-8.svg
275237	resource-educational-chess-row-7-recurso-ajedrez-educativo-fila-7	?	CC0	svg,png	curl -O https://openclipart.org/download/275237/resource-educational-chess-row-7-recurso-ajedrez-educativo-fila-7.svg
275236	resource-educational-chess-row-6-recurso-ajedrez-educativo-fila-6	?	CC0	svg,png	curl -O https://openclipart.org/download/275236/resource-educational-chess-row-6-recurso-ajedrez-educativo-fila-6.svg
275235	resource-educational-chess-row-5-recurso-ajedrez-educativo-fila-5	?	CC0	svg,png	curl -O https://openclipart.org/download/275235/resource-educational-chess-row-5-recurso-ajedrez-educativo-fila-5.svg
275234	resource-educational-chess-row-4-recurso-ajedrez-educativo-fila-4	?	CC0	svg,png	curl -O https://openclipart.org/download/275234/resource-educational-chess-row-4-recurso-ajedrez-educativo-fila-4.svg
275233	resource-educational-chess-row-3-recurso-ajedrez-educativo-fila-3	?	CC0	svg,png	curl -O https://openclipart.org/download/275233/resource-educational-chess-row-3-recurso-ajedrez-educativo-fila-3.svg
275232	resource-educational-chess-row-2-recurso-ajedrez-educativo-fila-2	?	CC0	svg,png	curl -O https://openclipart.org/download/275232/resource-educational-chess-row-2-recurso-ajedrez-educativo-fila-2.svg
275231	resource-educational-chess-row-1-recurso-ajedrez-educativo-fila-1	?	CC0	svg,png	curl -O https://openclipart.org/download/275231/resource-educational-chess-row-1-recurso-ajedrez-educativo-fila-1.svg
275230	glitch-pack	?	CC0	svg,png	curl -O https://openclipart.org/download/275230/glitch-pack.svg
275229	glitch-test-base	?	CC0	svg,png	curl -O https://openclipart.org/download/275229/glitch-test-base.svg
275228	teddy-hatched	?	CC0	svg,png	curl -O https://openclipart.org/download/275228/teddy-hatched.svg
275227	teddy-hatched	?	CC0	svg,png	curl -O https://openclipart.org/download/275227/teddy-hatched.svg
275225	wall-chessboard-model-with-pieces	?	CC0	svg,png	curl -O https://openclipart.org/download/275225/wall-chessboard-model-with-pieces.svg
275224	wall-chessboard-model	?	CC0	svg,png	curl -O https://openclipart.org/download/275224/wall-chessboard-model.svg
