goi	ten	tac_gia	license	cach_lay
assets_source/city-kit-suburban/Models/GLB format	fence-3x2	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	fence-3x3	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	fence-low	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	path-long	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	path-short	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	path-stones-long	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	path-stones-messy	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	path-stones-short	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	planter	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	tree-large	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/GLB format	tree-small	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-a	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-b	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-c	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-d	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-e	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-f	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-g	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-h	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-i	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-j	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-k	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-l	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-m	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-n	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-o	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-p	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-q	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-r	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-s	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-t	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	building-type-u	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	driveway-long	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	driveway-short	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-1x2	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-1x3	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-1x4	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-2x2	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-2x3	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-3x2	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-3x3	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	fence-low	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	path-long	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	path-short	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	path-stones-long	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	path-stones-messy	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	path-stones-short	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	planter	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	tree-large	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/city-kit-suburban/Models/OBJ format	tree-small	Kenney	CC0 1.0	node tools/tai_asset.mjs city-kit-suburban  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Anvil	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Anvil_Log	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Axe_Bronze	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bag	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Banner_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Banner_1_Cloth	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Banner_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Banner_2_Cloth	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Barrel	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Barrel_Apples	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Barrel_Holder	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bed_Twin1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bed_Twin2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bench	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Medium_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Medium_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Medium_3	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Small_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Small_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookGroup_Small_3	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	BookStand	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Book_5	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Book_7	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Book_Simplified_Single	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Book_Stack_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Book_Stack_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bookcase_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bottle_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bucket_Metal	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Bucket_Wooden_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Cabinet	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Cage_Small	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	CandleStick	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	CandleStick_Stand	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	CandleStick_Triple	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Candle_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Candle_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Carrot	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Cauldron	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Chain_Coil	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Chair_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Chalice	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Chandelier	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Chest_Wood	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Coin	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Coin_Pile	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Coin_Pile_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Crate_Metal	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Crate_Wooden	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Dummy	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	FarmCrate_Apple	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	FarmCrate_Carrot	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	FarmCrate_Empty	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Key_Gold	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Key_Metal	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Lantern_Wall	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Mug	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Nightstand_Shelf	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Peg_Rack	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Pickaxe_Bronze	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Pot_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Pot_1_Lid	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Potion_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Potion_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Potion_4	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Pouch_Large	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Rope_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Rope_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Rope_3	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Scroll_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Scroll_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Shelf_Arch	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Shelf_Simple	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Shelf_Small_Bottles	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Shield_Wooden	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	SmallBottle	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	SmallBottles_1	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Stall_Cart_Empty	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Stall_Empty	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Stool	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Sword_Bronze	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Table_Fork	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Table_Knife	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Table_Large	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Table_Plate	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Table_Spoon	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Torch_Metal	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Vase_2	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Vase_4	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Vase_Rubble_Medium	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	WeaponStand	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Whetstone	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
assets_source/fantasy-props-megakit/Exports/FBX	Workbench	quaternius	CC0 (theo bo loc itch - kiem lai LICENSE trong goi)	node tools/tai_itch.mjs quaternius/fantasy-props-megakit  (o repo quoc-chien)
